date,R_s,T_max,T_min,e_a
2004-04-23,3.799999952316284,12.699999809265137,8.699999809265137,1.2699999809265137
2004-04-24,5.400000095367432,13.100000381469727,6.300000190734863,1.2000000000000002
2004-04-25,9.199999809265137,14.300000190734863,4.400000095367432,1.1199999809265138
2004-04-26,8.800000190734863,15.300000190734863,6.099999904632568,1.05
2004-04-27,6.5,14.100000381469727,5.699999809265137,1.1199999809265138
2004-04-28,4.599999904632568,16.700000762939453,8.600000381469727,1.2300000190734863
2004-04-29,5.900000095367432,11.899999618530273,0.800000011920929,0.9
2004-04-30,3.5,12.600000381469727,8.0,1.1699999809265138
2004-05-01,3.5999999046325684,12.800000190734863,9.399999618530273,1.2399999618530275
2004-05-02,10.699999809265137,16.299999237060547,5.0,1.2300000190734863
2004-05-03,9.199999809265137,24.200000762939453,9.300000190734863,0.9600000381469727
2004-05-04,9.800000190734863,21.700000762939453,4.099999904632568,0.9199999809265137
2004-05-05,7.199999809265137,19.200000762939453,7.5,1.0399999618530273
2004-05-06,10.0,20.399999618530273,7.599999904632568,0.9899999618530274
2004-05-07,9.5,18.0,7.599999904632568,0.7599999904632568
2004-05-08,9.600000381469727,20.899999618530273,4.599999904632568,0.9899999618530274
2004-05-09,9.5,20.200000762939453,0.4000000059604645,0.8199999809265137
2004-05-10,5.400000095367432,18.700000762939453,5.300000190734863,1.0100000381469727
2004-05-11,2.200000047683716,12.600000381469727,7.099999904632568,1.1100000381469728
2004-05-12,0.699999988079071,11.699999809265137,8.699999809265137,1.3399999618530274
2004-05-13,1.600000023841858,12.199999809265137,10.699999809265137,1.3399999618530274
2004-05-14,2.799999952316284,12.399999618530273,9.600000381469727,1.2300000190734863
2004-05-15,4.0,11.300000190734863,7.0,1.0100000381469727
2004-05-16,5.699999809265137,9.600000381469727,3.5999999046325684,0.8800000190734864
2004-05-17,2.0999999046325684,10.600000381469727,6.400000095367432,0.8800000190734864
2004-05-18,3.799999952316284,9.5,6.800000190734863,1.0
2004-05-19,8.300000190734863,11.699999809265137,0.30000001192092896,0.7000000000000001
2004-05-20,7.900000095367432,13.899999618530273,1.899999976158142,0.8300000190734864
2004-05-21,4.900000095367432,15.399999618530273,2.799999952316284,0.8399999618530274
2004-05-22,1.2999999523162842,18.200000762939453,4.5,1.0899999618530274
2004-05-23,3.4000000953674316,11.199999809265137,9.5,1.2000000000000002
2004-05-24,0.6000000238418579,12.300000190734863,7.0,0.9199999809265137
2004-05-25,5.699999809265137,8.699999809265137,4.599999904632568,1.0600000381469727
2004-05-26,7.900000095367432,13.399999618530273,-0.10000000149011612,0.6800000190734864
2004-05-27,6.599999904632568,12.800000190734863,-1.7000000476837158,0.6000000000000001
2004-05-28,2.9000000953674316,15.5,-0.20000000298023224,0.8
2004-05-29,5.199999809265137,13.399999618530273,4.400000095367432,0.9899999618530274
2004-05-30,6.800000190734863,18.200000762939453,3.0,0.75
2004-05-31,6.800000190734863,17.399999618530273,1.600000023841858,0.8199999809265137
2004-06-01,3.0999999046325684,12.199999809265137,2.9000000953674316,0.7599999904632568
2004-06-02,6.199999809265137,18.100000381469727,3.700000047683716,0.9199999809265137
2004-06-03,4.599999904632568,20.0,3.9000000953674316,0.8800000190734864
2004-06-04,6.400000095367432,16.200000762939453,5.5,0.9699999809265137
2004-06-05,3.299999952316284,21.700000762939453,3.700000047683716,0.6400000095367432
2004-06-06,6.400000095367432,12.5,-1.600000023841858,0.6000000000000001
2004-06-07,3.4000000953674316,11.699999809265137,3.5,0.5300000190734864
2004-06-08,6.199999809265137,11.199999809265137,1.7000000476837158,0.6900000095367432
2004-06-09,6.5,11.5,0.699999988079071,0.6599999904632569
2004-06-10,3.5999999046325684,12.399999618530273,1.399999976158142,0.7900000095367432
2004-06-11,4.199999809265137,11.600000381469727,4.0,0.8500000000000001
2004-06-12,6.400000095367432,11.699999809265137,0.0,0.6900000095367432
2004-06-13,5.0,11.399999618530273,-3.0,0.6000000000000001
2004-06-14,5.099999904632568,12.600000381469727,-0.30000001192092896,0.8100000381469727
2004-06-15,2.9000000953674316,15.0,4.0,0.8600000381469727
2004-06-16,3.799999952316284,18.100000381469727,10.699999809265137,1.0199999809265137
2004-06-17,2.0999999046325684,17.5,5.199999809265137,0.9600000381469727
2004-06-18,0.4000000059604645,9.399999618530273,4.400000095367432,0.8699999809265138
2004-06-19,5.300000190734863,15.699999809265137,5.199999809265137,0.8399999618530274
2004-06-20,5.5,16.899999618530273,5.699999809265137,0.8800000190734864
2004-06-21,4.0,19.200000762939453,7.199999809265137,0.6000000000000001
2004-06-22,4.199999809265137,12.800000190734863,2.700000047683716,0.7300000190734863
2004-06-23,6.5,8.899999618530273,-1.0,0.45999999046325685
2004-06-24,5.400000095367432,13.300000190734863,-3.700000047683716,0.4699999809265137
2004-06-25,4.0,14.199999809265137,-2.9000000953674316,0.9
2004-06-26,5.800000190734863,13.0,5.599999904632568,0.9500000000000001
2004-06-27,3.4000000953674316,18.299999237060547,2.9000000953674316,0.9699999809265137
2004-06-28,6.5,18.5,2.5,0.7800000190734864
2004-06-29,3.5,18.5,0.699999988079071,0.7300000190734863
2004-06-30,2.200000047683716,16.600000381469727,-0.8999999761581421,0.7599999904632568
2004-07-01,6.5,9.300000190734863,2.799999952316284,0.7300000190734863
2004-07-02,2.5999999046325684,12.800000190734863,0.10000000149011612,0.65
2004-07-03,1.7000000476837158,10.0,-2.0,0.6199999809265138
2004-07-04,6.699999809265137,8.699999809265137,-3.0,0.5400000095367432
2004-07-05,2.700000047683716,10.199999809265137,-3.5999999046325684,0.55
2004-07-06,3.4000000953674316,15.199999809265137,-3.200000047683716,0.6000000000000001
2004-07-07,2.700000047683716,14.699999809265137,2.700000047683716,0.6699999809265137
2004-07-08,7.0,10.5,1.2999999523162842,0.5699999809265137
2004-07-09,7.0,10.800000190734863,-4.300000190734863,0.48000001907348633
2004-07-10,6.300000190734863,11.399999618530273,-2.9000000953674316,0.6400000095367432
2004-07-11,6.699999809265137,11.199999809265137,-2.0999999046325684,0.5400000095367432
2004-07-12,3.9000000953674316,11.199999809265137,-1.5,0.5599999904632569
2004-07-13,7.0,11.5,-1.600000023841858,0.6300000190734864
2004-07-14,7.5,10.600000381469727,-4.300000190734863,0.5400000095367432
2004-07-15,4.400000095367432,15.399999618530273,-1.600000023841858,0.8199999809265137
2004-07-16,7.0,17.700000762939453,3.799999952316284,0.7599999904632568
2004-07-17,3.5999999046325684,12.600000381469727,-2.9000000953674316,0.5800000190734863
2004-07-18,6.099999904632568,8.199999809265137,-1.100000023841858,0.5699999809265137
2004-07-19,4.300000190734863,11.300000190734863,4.199999809265137,0.7900000095367432
2004-07-20,7.0,8.199999809265137,0.8999999761581421,0.7099999904632569
2004-07-21,8.0,9.899999618530273,-3.200000047683716,0.5300000190734864
2004-07-22,2.799999952316284,10.199999809265137,-2.0999999046325684,0.6599999904632569
2004-07-23,8.199999809265137,5.599999904632568,-1.7000000476837158,0.6000000000000001
2004-07-24,8.100000381469727,9.199999809265137,1.5,0.7099999904632569
2004-07-25,8.300000190734863,12.699999809265137,-3.0,0.5599999904632569
2004-07-26,7.699999809265137,9.899999618530273,-4.199999809265137,0.5800000190734863
2004-07-27,7.099999904632568,15.300000190734863,-0.8999999761581421,0.8
2004-07-28,5.300000190734863,18.399999618530273,0.5,0.6199999809265138
2004-07-29,7.699999809265137,10.600000381469727,3.5,0.7400000095367432
2004-07-30,9.100000381469727,11.600000381469727,5.400000095367432,0.5699999809265137
2004-07-31,9.300000190734863,9.399999618530273,-4.300000190734863,0.49000000953674316
2004-08-01,8.600000381469727,9.600000381469727,-1.5,0.5199999809265137
2004-08-02,3.200000047683716,11.300000190734863,1.5,0.8100000381469727
2004-08-03,4.300000190734863,8.899999618530273,3.799999952316284,0.8100000381469727
2004-08-04,6.199999809265137,8.399999618530273,2.0999999046325684,0.65
2004-08-05,6.800000190734863,9.800000190734863,4.599999904632568,0.8199999809265137
2004-08-06,0.699999988079071,12.100000381469727,7.400000095367432,1.0600000381469727
2004-08-07,3.0999999046325684,8.5,6.900000095367432,1.0
2004-08-08,6.400000095367432,10.699999809265137,0.0,0.75
2004-08-09,10.300000190734863,11.5,3.0,0.8600000381469727
2004-08-10,9.300000190734863,13.800000190734863,1.100000023841858,0.6400000095367432
2004-08-11,9.100000381469727,14.300000190734863,0.4000000059604645,0.7699999809265137
2004-08-12,10.5,15.699999809265137,5.5,0.7099999904632569
2004-08-13,6.5,19.100000381469727,8.5,0.8300000190734864
2004-08-14,9.399999618530273,11.300000190734863,1.2999999523162842,0.7800000190734864
2004-08-15,2.799999952316284,17.0,5.900000095367432,0.8899999618530274
2004-08-16,9.0,6.099999904632568,0.6000000238418579,0.5199999809265137
2004-08-17,6.199999809265137,7.099999904632568,0.5,0.65
2004-08-18,2.9000000953674316,7.900000095367432,2.0,0.8
2004-08-19,7.0,7.300000190734863,4.900000095367432,0.7699999809265137
2004-08-20,6.599999904632568,10.600000381469727,1.5,0.8500000000000001
2004-08-21,8.5,10.0,4.599999904632568,0.9199999809265137
2004-08-22,7.5,10.800000190734863,0.0,0.8
2004-08-23,12.199999809265137,16.5,1.7999999523162842,0.5699999809265137
2004-08-24,7.300000190734863,8.300000190734863,-0.10000000149011612,0.40999999046325686
2004-08-25,7.099999904632568,7.199999809265137,3.299999952316284,0.5800000190734863
2004-08-26,9.300000190734863,7.599999904632568,-1.600000023841858,0.5800000190734863
2004-08-27,4.099999904632568,9.300000190734863,2.4000000953674316,0.6900000095367432
2004-08-28,6.0,7.199999809265137,1.399999976158142,0.6599999904632569
2004-08-29,8.0,6.199999809265137,3.0,0.7400000095367432
2004-08-30,14.0,7.599999904632568,0.20000000298023224,0.7099999904632569
2004-08-31,10.899999618530273,9.800000190734863,1.0,0.7099999904632569
2004-09-01,10.699999809265137,15.399999618530273,5.400000095367432,0.9500000000000001
2004-09-02,9.699999809265137,17.399999618530273,4.599999904632568,0.8100000381469727
2004-09-03,10.899999618530273,15.399999618530273,4.5,0.6699999809265137
2004-09-04,13.399999618530273,9.699999809265137,-4.199999809265137,0.5800000190734863
2004-09-05,9.5,13.100000381469727,2.0,0.8399999618530274
2004-09-06,15.300000190734863,13.0,3.0,0.8
2004-09-07,15.399999618530273,12.5,-1.7999999523162842,0.75
2004-09-08,15.100000381469727,15.100000381469727,3.799999952316284,0.8699999809265138
2004-09-09,15.300000190734863,12.300000190734863,0.10000000149011612,0.9300000190734864
2004-09-10,6.5,20.100000381469727,5.800000190734863,0.7599999904632568
2004-09-11,4.0,17.200000762939453,11.699999809265137,0.9699999809265137
2004-09-12,3.5,17.100000381469727,9.100000381469727,1.05
2004-09-13,8.800000190734863,16.5,7.300000190734863,0.9500000000000001
2004-09-14,9.899999618530273,16.799999237060547,2.799999952316284,0.9300000190734864
2004-09-15,12.399999618530273,14.800000190734863,1.7999999523162842,0.8199999809265137
2004-09-16,5.800000190734863,13.899999618530273,7.300000190734863,0.7900000095367432
2004-09-17,9.399999618530273,16.0,-1.7999999523162842,0.8800000190734864
2004-09-18,15.5,14.899999618530273,-0.30000001192092896,0.65
2004-09-19,17.600000381469727,17.5,0.6000000238418579,0.6400000095367432
2004-09-20,16.5,10.899999618530273,2.0,0.7400000095367432
2004-09-21,17.100000381469727,18.799999237060547,0.4000000059604645,0.8300000190734864
2004-09-22,16.700000762939453,23.399999618530273,3.4000000953674316,0.9699999809265137
2004-09-23,13.199999809265137,14.699999809265137,3.5,0.9199999809265137
2004-09-24,6.199999809265137,11.199999809265137,7.300000190734863,1.05
2004-09-25,18.700000762939453,10.800000190734863,2.5999999046325684,0.8699999809265138
2004-09-26,19.200000762939453,14.0,1.100000023841858,0.8100000381469727
2004-09-27,15.300000190734863,18.700000762939453,5.900000095367432,0.9699999809265137
2004-09-28,3.5,21.5,3.5,0.7400000095367432
2004-09-29,19.700000762939453,7.099999904632568,-1.2000000476837158,0.65
2004-09-30,9.100000381469727,12.800000190734863,3.9000000953674316,0.8500000000000001
2004-10-01,5.199999809265137,17.399999618530273,4.599999904632568,1.0399999618530273
2004-10-02,19.100000381469727,11.199999809265137,2.0,0.8399999618530274
2004-10-03,18.200000762939453,11.800000190734863,0.699999988079071,0.8100000381469727
2004-10-04,7.699999809265137,11.100000381469727,4.400000095367432,0.9199999809265137
2004-10-05,10.199999809265137,15.0,8.699999809265137,0.8500000000000001
2004-10-06,14.899999618530273,14.399999618530273,0.5,0.8199999809265137
2004-10-07,9.199999809265137,15.600000381469727,5.400000095367432,0.9699999809265137
2004-10-08,12.699999809265137,12.600000381469727,4.300000190734863,0.9699999809265137
2004-10-09,14.300000190734863,12.699999809265137,8.899999618530273,1.3399999618530274
2004-10-10,5.699999809265137,14.5,10.199999809265137,1.3
2004-10-11,21.0,12.5,3.700000047683716,0.9199999809265137
2004-10-12,15.899999618530273,14.399999618530273,2.700000047683716,1.1800000190734863
2004-10-13,22.0,14.300000190734863,5.0,1.35
2004-10-14,14.699999809265137,25.200000762939453,11.399999618530273,0.9899999618530274
2004-10-15,9.199999809265137,24.600000381469727,7.0,1.1399999618530274
2004-10-16,9.199999809265137,21.700000762939453,6.5,0.9899999618530274
2004-10-17,13.399999618530273,14.0,4.699999809265137,0.9600000381469727
2004-10-18,10.0,11.600000381469727,4.400000095367432,0.9
2004-10-19,23.5,10.899999618530273,0.0,0.8500000000000001
2004-10-20,24.600000381469727,14.5,6.300000190734863,1.0399999618530273
2004-10-21,22.600000381469727,16.100000381469727,4.0,1.1300000190734865
2004-10-22,25.100000381469727,17.0,5.0,1.1100000381469728
2004-10-23,14.199999809265137,18.899999618530273,7.099999904632568,1.1600000381469726
2004-10-24,19.200000762939453,16.600000381469727,10.300000190734863,1.2800000190734864
2004-10-25,17.899999618530273,25.100000381469727,7.199999809265137,0.8
2004-10-26,24.600000381469727,12.100000381469727,3.0999999046325684,1.0899999618530274
2004-10-27,19.799999237060547,19.700000762939453,8.899999618530273,1.2000000000000002
2004-10-28,17.399999618530273,17.200000762939453,8.300000190734863,1.2399999618530275
2004-10-29,10.600000381469727,16.299999237060547,10.5,1.25
2004-10-30,9.800000190734863,16.0,9.199999809265137,0.7400000095367432
2004-10-31,26.600000381469727,10.300000190734863,1.2999999523162842,0.8800000190734864
2004-11-01,25.600000381469727,18.299999237060547,8.199999809265137,0.9600000381469727
2004-11-02,24.399999618530273,14.899999618530273,5.0,1.2899999618530273
2004-11-03,27.700000762939453,23.399999618530273,2.799999952316284,1.1600000381469726
2004-11-04,14.600000381469727,21.100000381469727,4.5,1.35
2004-11-05,19.600000381469727,23.799999237060547,10.199999809265137,1.3800000190734865
2004-11-06,13.199999809265137,24.200000762939453,10.899999618530273,1.3600000381469728
2004-11-07,27.0,14.899999618530273,11.0,1.4100000381469728
2004-11-08,23.899999618530273,20.5,11.600000381469727,1.4800000190734863
2004-11-09,18.0,23.200000762939453,10.800000190734863,1.4500000000000002
2004-11-10,13.800000190734863,22.5,11.899999618530273,1.2399999618530275
2004-11-11,17.799999237060547,15.0,9.699999809265137,1.2699999809265137
2004-11-12,13.800000190734863,15.399999618530273,10.199999809265137,1.3399999618530274
2004-11-13,19.899999618530273,16.200000762939453,12.5,1.4899999618530275
2004-11-14,23.899999618530273,20.600000381469727,9.899999618530273,1.35
2004-11-15,16.200000762939453,22.100000381469727,12.899999618530273,1.5800000190734864
2004-11-16,25.700000762939453,22.299999237060547,6.599999904632568,0.8800000190734864
2004-11-17,28.0,19.5,2.5999999046325684,0.8199999809265137
2004-11-18,22.799999237060547,21.299999237060547,6.099999904632568,1.1199999809265138
2004-11-19,25.299999237060547,15.699999809265137,6.300000190734863,1.1399999618530274
2004-11-20,9.300000190734863,22.200000762939453,10.199999809265137,1.1600000381469726
2004-11-21,28.0,24.299999237060547,7.099999904632568,1.1600000381469726
2004-11-22,30.799999237060547,19.0,5.599999904632568,1.1899999618530275
2004-11-23,11.600000381469727,24.600000381469727,6.199999809265137,1.1199999809265138
2004-11-24,13.899999618530273,16.0,8.800000190734863,0.9899999618530274
2004-11-25,17.299999237060547,12.100000381469727,2.200000047683716,0.8800000190734864
2004-11-26,18.399999618530273,15.100000381469727,4.199999809265137,0.6199999809265138
2004-11-27,29.399999618530273,12.199999809265137,4.400000095367432,0.8199999809265137
2004-11-28,25.200000762939453,16.299999237060547,7.699999809265137,0.9899999618530274
2004-11-29,18.899999618530273,17.0,11.0,1.3300000190734864
2004-11-30,23.0,19.100000381469727,1.399999976158142,0.8699999809265138
2004-12-01,29.0,20.0,6.199999809265137,1.1600000381469726
2004-12-02,30.399999618530273,20.899999618530273,12.0,1.4100000381469728
2004-12-03,31.899999618530273,26.5,5.599999904632568,0.5800000190734863
2004-12-04,24.899999618530273,20.799999237060547,4.699999809265137,0.8
2004-12-05,7.800000190734863,16.5,8.399999618530273,1.0899999618530274
2004-12-06,27.600000381469727,12.199999809265137,8.0,0.8699999809265138
2004-12-07,17.200000762939453,16.5,5.5,1.1100000381469728
2004-12-08,30.600000381469727,18.5,4.400000095367432,1.1100000381469728
2004-12-09,6.900000095367432,16.799999237060547,9.300000190734863,0.9699999809265137
2004-12-10,7.900000095367432,17.399999618530273,2.700000047683716,0.6699999809265137
2004-12-11,27.5,17.600000381469727,4.199999809265137,0.6300000190734864
2004-12-12,19.799999237060547,15.199999809265137,3.0,1.0
2004-12-13,18.899999618530273,18.299999237060547,7.5,1.0199999809265137
2004-12-14,11.100000381469727,14.399999618530273,6.300000190734863,1.0399999618530273
2004-12-15,18.700000762939453,13.399999618530273,7.099999904632568,1.3
2004-12-16,9.399999618530273,17.0,11.199999809265137,1.35
2004-12-17,18.200000762939453,14.5,5.699999809265137,1.2800000190734864
2004-12-18,16.0,20.0,5.5,0.8699999809265138
2004-12-19,15.699999809265137,12.699999809265137,5.5,0.9199999809265137
2004-12-20,21.700000762939453,13.199999809265137,7.599999904632568,0.9399999618530274
2004-12-21,20.899999618530273,14.600000381469727,8.899999618530273,1.3399999618530274
2004-12-22,18.299999237060547,19.700000762939453,5.300000190734863,1.1800000190734863
2004-12-23,18.700000762939453,16.899999618530273,8.100000381469727,1.2899999618530273
2004-12-24,14.899999618530273,18.799999237060547,10.100000381469727,1.25
2004-12-25,15.699999809265137,15.100000381469727,9.199999809265137,1.1300000190734865
2004-12-26,27.700000762939453,14.300000190734863,8.600000381469727,1.2000000000000002
2004-12-27,32.099998474121094,20.600000381469727,7.199999809265137,1.1600000381469726
2004-12-28,14.600000381469727,16.899999618530273,10.399999618530273,1.4000000000000001
2004-12-29,12.699999809265137,20.600000381469727,13.5,1.5399999618530273
2004-12-30,14.899999618530273,26.200000762939453,13.699999809265137,1.7299999237060548
2004-12-31,23.899999618530273,20.0,12.899999618530273,1.3800000190734865
2005-01-01,13.600000381469727,19.600000381469727,11.5,1.3300000190734864
2005-01-02,21.5,17.700000762939453,11.199999809265137,1.3600000381469728
2005-01-03,18.100000381469727,19.0,10.699999809265137,1.3
2005-01-04,19.600000381469727,16.299999237060547,12.5,1.5800000190734864
2005-01-05,21.399999618530273,26.100000381469727,12.0,1.2000000000000002
2005-01-06,9.300000190734863,23.299999237060547,12.0,1.4199999809265138
2005-01-08,6.5,20.100000381469727,12.600000381469727,1.6100000381469728
2005-01-09,7.199999809265137,17.299999237060547,12.300000190734863,1.4600000381469727
2005-01-10,12.699999809265137,14.600000381469727,10.800000190734863,1.3800000190734865
2005-01-11,20.899999618530273,17.299999237060547,11.100000381469727,1.2899999618530273
2005-01-12,18.299999237060547,18.5,8.800000190734863,1.4300000190734865
2005-01-13,21.700000762939453,17.200000762939453,11.300000190734863,1.5699999809265137
2005-01-14,30.200000762939453,27.899999618530273,10.699999809265137,1.5199999809265137
2005-01-15,30.200000762939453,25.299999237060547,9.899999618530273,1.7200000762939454
2005-01-16,28.399999618530273,32.70000076293945,13.899999618530273,1.4399999618530275
2005-01-17,24.799999237060547,23.0,15.600000381469727,1.3600000381469728
2005-01-18,27.100000381469727,26.100000381469727,5.800000190734863,0.8600000381469727
2005-01-19,27.200000762939453,24.100000381469727,8.699999809265137,1.1199999809265138
2005-01-20,22.799999237060547,17.899999618530273,7.800000190734863,1.2000000000000002
2005-01-21,27.700000762939453,26.5,8.199999809265137,1.3300000190734864
2005-01-22,17.5,28.799999237060547,12.199999809265137,1.2000000000000002
2005-01-23,26.600000381469727,27.399999618530273,15.600000381469727,1.4699999809265138
2005-01-24,27.0,23.299999237060547,13.199999809265137,1.4100000381469728
2005-01-25,27.899999618530273,22.200000762939453,14.0,1.4199999809265138
2005-01-26,26.899999618530273,21.5,13.800000190734863,1.5
2005-01-27,28.899999618530273,19.700000762939453,10.300000190734863,1.75
2005-01-28,13.600000381469727,21.799999237060547,13.800000190734863,1.55
2005-01-29,16.299999237060547,19.700000762939453,14.0,1.5199999809265137
2005-01-30,23.200000762939453,19.200000762939453,11.699999809265137,1.6299999237060547
2005-01-31,19.899999618530273,20.5,14.5,1.8100000381469727
2005-02-01,25.100000381469727,25.399999618530273,10.0,1.75
2005-02-02,20.600000381469727,21.700000762939453,13.600000381469727,1.7299999237060548
2005-02-03,13.399999618530273,22.799999237060547,16.299999237060547,1.9700000762939454
2005-02-04,16.0,22.200000762939453,17.200000762939453,2.0500000000000003
2005-02-05,13.600000381469727,22.399999618530273,16.700000762939453,2.0
2005-02-06,17.899999618530273,21.5,17.299999237060547,2.0600000381469727
2005-02-07,17.899999618530273,26.100000381469727,15.100000381469727,2.0899999618530276
2005-02-08,15.600000381469727,31.0,17.299999237060547,2.0799999237060547
2005-02-09,25.5,25.600000381469727,16.100000381469727,1.8799999237060547
2005-02-10,22.600000381469727,24.600000381469727,13.600000381469727,2.2
2005-02-11,4.699999809265137,29.100000381469727,13.600000381469727,1.2899999618530273
2005-02-12,17.100000381469727,16.899999618530273,11.600000381469727,1.5899999618530274
2005-02-13,20.700000762939453,21.299999237060547,13.399999618530273,1.5100000381469727
2005-02-14,11.100000381469727,19.399999618530273,13.399999618530273,1.5800000190734864
2005-02-15,23.600000381469727,19.200000762939453,11.300000190734863,1.2600000381469727
2005-02-16,10.600000381469727,20.100000381469727,10.600000381469727,1.2199999809265138
2005-02-17,18.100000381469727,25.399999618530273,12.300000190734863,1.4500000000000002
2005-02-18,24.899999618530273,27.600000381469727,5.099999904632568,1.1500000000000001
2005-02-19,24.100000381469727,23.899999618530273,7.699999809265137,1.2199999809265138
2005-02-20,21.700000762939453,22.600000381469727,10.800000190734863,1.5100000381469727
2005-02-21,19.5,28.600000381469727,12.600000381469727,1.3
2005-02-22,22.0,18.799999237060547,6.800000190734863,1.3199999809265137
2005-02-23,18.100000381469727,19.799999237060547,9.899999618530273,1.5399999618530273
2005-02-24,18.799999237060547,21.5,13.199999809265137,1.6100000381469728
2005-02-25,15.0,24.299999237060547,12.699999809265137,1.6799999237060548
2005-02-26,20.200000762939453,20.899999618530273,14.5,1.8799999237060547
2005-02-27,7.699999809265137,22.200000762939453,14.800000190734863,1.9600000381469727
2005-02-28,12.899999618530273,25.200000762939453,7.699999809265137,1.3800000190734865
2005-03-01,15.800000190734863,17.100000381469727,9.399999618530273,0.9199999809265137
2005-03-02,20.899999618530273,16.700000762939453,3.5999999046325684,1.0800000190734864
2005-03-03,17.100000381469727,22.100000381469727,10.300000190734863,1.3800000190734865
2005-03-04,22.0,17.799999237060547,9.100000381469727,1.2100000381469727
2005-03-05,21.299999237060547,20.200000762939453,6.599999904632568,1.3800000190734865
2005-03-06,15.800000190734863,29.0,11.800000190734863,1.4199999809265138
2005-03-07,14.199999809265137,29.0,10.699999809265137,1.2600000381469727
2005-03-08,14.699999809265137,16.799999237060547,5.800000190734863,0.7599999904632568
2005-03-09,10.5,24.100000381469727,10.0,1.3
2005-03-10,15.399999618530273,21.399999618530273,5.900000095367432,0.9699999809265137
2005-03-11,19.899999618530273,25.600000381469727,4.099999904632568,0.8399999618530274
2005-03-12,18.700000762939453,16.0,7.5,1.1699999809265138
2005-03-13,17.5,20.799999237060547,8.899999618530273,1.4500000000000002
2005-03-14,19.100000381469727,19.600000381469727,10.100000381469727,1.4699999809265138
2005-03-15,19.299999237060547,20.899999618530273,6.300000190734863,1.3800000190734865
2005-03-16,9.5,19.399999618530273,7.300000190734863,1.2800000190734864
2005-03-17,15.199999809265137,19.5,10.600000381469727,1.6100000381469728
2005-03-18,13.399999618530273,20.700000762939453,13.699999809265137,1.6299999237060547
2005-03-19,14.300000190734863,20.799999237060547,12.800000190734863,1.7200000762939454
2005-03-20,11.5,19.5,10.300000190734863,1.5199999809265137
2005-03-21,3.5,19.100000381469727,14.399999618530273,1.7299999237060548
2005-03-22,8.800000190734863,18.100000381469727,14.399999618530273,1.6600000381469728
2005-03-23,8.5,17.700000762939453,11.5,1.5600000381469727
2005-03-24,10.300000190734863,20.200000762939453,13.399999618530273,1.75
2005-03-25,6.900000095367432,19.299999237060547,14.5,1.7100000381469727
2005-03-26,6.599999904632568,19.899999618530273,12.899999618530273,1.4100000381469728
2005-03-27,10.399999618530273,14.800000190734863,10.0,1.3
2005-03-28,16.899999618530273,15.399999618530273,5.5,1.3199999809265137
2005-03-29,4.699999809265137,22.399999618530273,10.300000190734863,1.2600000381469727
2005-03-30,4.099999904632568,13.100000381469727,9.0,1.0899999618530274
2005-03-31,4.099999904632568,13.199999809265137,8.0,1.0399999618530273
2005-04-01,,13.399999618530273,2.799999952316284,1.2199999809265138
2005-04-02,7.800000190734863,16.5,6.099999904632568,1.4699999809265138
2005-04-03,15.0,18.100000381469727,8.0,1.1800000190734863
2005-04-04,5.0,22.700000762939453,10.199999809265137,1.1199999809265138
2005-04-05,15.800000190734863,25.0,5.800000190734863,1.0199999809265137
2005-04-06,15.199999809265137,17.600000381469727,1.7999999523162842,1.0300000190734864
2005-04-07,11.699999809265137,19.899999618530273,3.5,1.2100000381469727
2005-04-08,4.199999809265137,21.399999618530273,8.800000190734863,1.0899999618530274
2005-04-09,8.300000190734863,12.5,9.399999618530273,1.25
2005-04-10,13.600000381469727,15.199999809265137,10.5,1.2800000190734864
2005-04-11,14.800000190734863,17.200000762939453,4.5,0.9899999618530274
2005-04-12,14.399999618530273,18.200000762939453,5.400000095367432,1.1800000190734863
2005-04-13,6.800000190734863,20.799999237060547,9.600000381469727,1.0699999809265137
2005-04-14,13.399999618530273,13.5,5.699999809265137,0.9800000190734863
2005-04-15,13.199999809265137,14.699999809265137,2.5999999046325684,0.9899999618530274
2005-04-16,11.399999618530273,16.600000381469727,2.200000047683716,1.0
2005-04-17,8.399999618530273,16.100000381469727,7.400000095367432,1.1399999618530274
2005-04-18,12.199999809265137,18.299999237060547,9.800000190734863,1.1500000000000001
2005-04-19,11.899999618530273,16.899999618530273,5.699999809265137,0.9899999618530274
2005-04-20,9.600000381469727,18.899999618530273,7.900000095367432,1.2800000190734864
2005-04-21,12.399999618530273,26.0,7.900000095367432,1.0399999618530273
2005-04-22,12.300000190734863,16.899999618530273,2.200000047683716,0.8699999809265138
2005-04-23,7.300000190734863,16.200000762939453,1.7000000476837158,0.9500000000000001
2005-04-24,4.5,18.600000381469727,1.7999999523162842,0.5900000095367431
2005-04-25,6.699999809265137,7.900000095367432,2.799999952316284,0.7800000190734864
2005-04-26,3.9000000953674316,10.699999809265137,-2.4000000953674316,0.6599999904632569
2005-04-27,9.699999809265137,12.800000190734863,1.399999976158142,1.05
2005-04-28,6.5,15.399999618530273,4.800000190734863,0.9800000190734863
2005-04-29,9.699999809265137,13.100000381469727,-2.700000047683716,0.7199999809265137
2005-04-30,7.300000190734863,18.600000381469727,3.5,1.1
2005-05-01,11.199999809265137,20.600000381469727,-0.8999999761581421,0.6099999904632569
2005-05-02,1.2999999523162842,20.5,2.799999952316284,0.9399999618530274
2005-05-03,2.4000000953674316,15.199999809265137,7.800000190734863,1.0199999809265137
